,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,weekday,hour,wmain_clear,wmain_clouds,wmain_drizzle,wmain_fog,wmain_haze,wmain_mist,wmain_rain,wmain_smoke,wmain_snow,wmain_squall,wmain_thunderstorm
9575,0,278.84,1,0,32,4885,5,15,0,0,0,0,0,1,0,0,0,0,0
9576,0,279.31,1,0,75,5508,5,17,0,0,0,0,0,0,1,0,0,0,0
9577,0,277.55,0,0,32,3783,5,19,0,1,0,0,0,0,0,0,0,0,0
9578,0,276.23,0,0,8,3065,5,21,1,0,0,0,0,0,0,0,0,0,0
9579,0,275.36,0,0,8,3096,5,22,1,0,0,0,0,0,0,0,0,0,0
9580,0,274.42,1,0,8,2298,5,23,0,0,0,0,0,0,1,0,0,0,0
9581,0,274.54,1,0,0,1408,6,0,0,0,0,0,0,0,1,0,0,0,0
9582,0,272.47,0,0,8,394,6,3,1,0,0,0,0,0,0,0,0,0,0
9583,0,273.74,0,0,90,532,6,5,0,1,0,0,0,0,0,0,0,0,0
9584,0,274.48,0,0,90,1225,6,7,0,0,0,0,0,0,1,0,0,0,0
9585,0,274.48,0,0,90,1715,6,8,0,0,0,0,0,0,0,0,1,0,0
9586,0,274.48,0,0,90,1715,6,8,0,0,0,0,0,0,1,0,0,0,0
9587,0,274.8,0,0,90,3391,6,10,0,0,0,0,0,0,0,0,1,0,0
9588,0,274.8,0,0,90,3391,6,10,0,0,0,0,0,0,1,0,0,0,0
9589,0,276.15,0,0,90,3720,6,11,0,0,0,0,0,0,1,0,0,0,0
9590,0,276.15,0,0,90,3720,6,11,0,0,0,0,0,1,0,0,0,0,0
9591,0,278.64,0,0,90,4380,6,13,0,0,0,0,0,0,1,0,0,0,0
9592,0,278.35,0,0,90,4655,6,14,0,0,0,0,0,0,0,0,1,0,0
9593,0,276.13,0,0,90,4623,6,16,0,0,0,0,0,0,1,0,0,0,0
9594,0,276.13,0,0,90,4623,6,16,0,0,0,0,0,1,0,0,0,0,0
9595,0,276.13,0,0,90,4623,6,16,0,0,1,0,0,0,0,0,0,0,0
9596,0,276.48,0,0,90,4354,6,17,0,0,0,0,0,0,1,0,0,0,0
9597,0,276.48,0,0,90,4354,6,17,0,0,1,0,0,0,0,0,0,0,0
9598,0,276.72,0,0,90,1587,6,22,0,0,1,0,0,0,0,0,0,0,0
9599,0,273.73,0,0,90,6827,0,7,0,1,0,0,0,0,0,0,0,0,0
9600,0,274.15,0,0,90,5797,0,8,0,1,0,0,0,0,0,0,0,0,0
9601,0,274.15,0,0,90,4119,0,10,0,1,0,0,0,0,0,0,0,0,0
9602,0,274.5,0,0,90,4403,0,11,0,1,0,0,0,0,0,0,0,0,0
9603,0,275.83,0,0,90,4753,0,13,0,1,0,0,0,0,0,0,0,0,0
9604,0,276.15,0,0,90,5379,0,14,0,1,0,0,0,0,0,0,0,0,0
9605,0,276.83,0,0,90,5894,0,15,0,1,0,0,0,0,0,0,0,0,0
9606,0,276.83,0,0,40,6681,0,16,0,1,0,0,0,0,0,0,0,0,0
9607,0,276.5,0,0,75,6095,0,17,0,1,0,0,0,0,0,0,0,0,0
9608,0,275.5,0,0,40,4463,0,18,0,1,0,0,0,0,0,0,0,0,0
9609,0,274.5,0,0,40,3154,0,19,0,1,0,0,0,0,0,0,0,0,0
9610,0,274.15,0,0,1,2469,0,20,1,0,0,0,0,0,0,0,0,0,0
9611,0,272.79,0,0,40,2188,0,21,0,1,0,0,0,0,0,0,0,0,0
9612,0,272.44,0,0,1,1509,0,22,1,0,0,0,0,0,0,0,0,0,0
9613,0,271.14,0,0,1,1018,0,23,1,0,0,0,0,0,0,0,0,0,0
9614,0,270.89,0,0,1,578,1,0,1,0,0,0,0,0,0,0,0,0,0
9615,0,270.64,0,0,1,355,1,1,1,0,0,0,0,0,0,0,0,0,0
9616,0,270.65,0,0,1,251,1,2,1,0,0,0,0,0,0,0,0,0,0
9617,0,270.4,0,0,1,340,1,3,1,0,0,0,0,0,0,0,0,0,0
9618,0,276.793,0,0,64,2789,1,5,0,1,0,0,0,0,0,0,0,0,0
9619,0,271.15,0,0,1,6876,1,7,1,0,0,0,0,0,0,0,0,0,0
9620,0,271.61,0,0,75,6375,1,8,0,1,0,0,0,0,0,0,0,0,0
9621,0,274.5,0,0,40,5532,1,9,0,1,0,0,0,0,0,0,0,0,0
9622,0,275.74,0,0,1,4384,1,10,1,0,0,0,0,0,0,0,0,0,0
9623,0,276.15,0,0,90,4862,1,11,0,1,0,0,0,0,0,0,0,0,0
9624,0,276.82,0,0,90,5126,1,12,0,1,0,0,0,0,0,0,0,0,0
9625,0,274.15,0,0,90,2873,2,5,0,1,0,0,0,0,0,0,0,0,0
9626,0,275.39,0,0,90,4665,2,10,0,1,0,0,0,0,0,0,0,0,0
9627,0,275.5,0,0,90,5030,2,13,0,1,0,0,0,0,0,0,0,0,0
9628,0,275.15,0,0,90,5512,2,14,0,1,0,0,0,0,0,0,0,0,0
9629,0,274.83,0,0,90,6116,2,15,0,1,0,0,0,0,0,0,0,0,0
9630,0,274.83,0,0,90,6922,2,16,0,1,0,0,0,0,0,0,0,0,0
9631,0,274.83,0,0,90,6534,2,17,0,1,0,0,0,0,0,0,0,0,0
9632,0,274.15,0,0,90,3630,2,19,0,1,0,0,0,0,0,0,0,0,0
9633,0,274.15,0,0,90,3064,2,20,0,1,0,0,0,0,0,0,0,0,0
9634,0,274.15,0,0,90,1618,2,22,0,1,0,0,0,0,0,0,0,0,0
9635,0,274.47,0,0,90,1041,2,23,0,1,0,0,0,0,0,0,0,0,0
9636,0,274.65,0,0,40,5487,3,9,0,1,0,0,0,0,0,0,0,0,0
9637,0,278.48,0,0,90,5741,3,14,0,1,0,0,0,0,0,0,0,0,0
9638,0,278.48,0,0,90,7094,3,16,0,1,0,0,0,0,0,0,0,0,0
9639,0,278.15,0,0,90,6735,3,17,0,1,0,0,0,0,0,0,0,0,0
9640,0,276.8,0,0,90,3457,3,20,0,1,0,0,0,0,0,0,0,0,0
9641,0,276.39,0,0,90,1400,3,23,0,1,0,0,0,0,0,0,0,0,0
9642,0,270.51,0,0,1,6771,4,7,1,0,0,0,0,0,0,0,0,0,0
9643,0,271.75,0,0,20,5811,4,8,0,1,0,0,0,0,0,0,0,0,0
9644,0,274.68,0,0,1,5053,4,9,1,0,0,0,0,0,0,0,0,0,0
9645,0,276.48,0,0,1,4903,4,10,1,0,0,0,0,0,0,0,0,0,0
9646,0,287.15,0,0,1,5753,4,18,1,0,0,0,0,0,0,0,0,0,0
9647,0,286.8,0,0,90,4313,4,19,0,1,0,0,0,0,0,0,0,0,0
9648,0,285.83,0,0,1,3617,4,20,1,0,0,0,0,0,0,0,0,0,0
9649,0,285.64,0,0,1,3479,4,21,1,0,0,0,0,0,0,0,0,0,0
9650,0,284.4,0,0,1,3002,4,22,1,0,0,0,0,0,0,0,0,0,0
9651,0,283.39,0,0,40,2088,4,23,0,1,0,0,0,0,0,0,0,0,0
9652,0,275.14,0,0,1,2555,5,7,1,0,0,0,0,0,0,0,0,0,0
9653,0,275.8,0,0,1,3824,5,8,1,0,0,0,0,0,0,0,0,0,0
9654,0,277.8,0,0,1,5341,5,10,1,0,0,0,0,0,0,0,0,0,0
9655,0,279.83,0,0,40,6116,5,12,0,1,0,0,0,0,0,0,0,0,0
9656,0,280.5,0,0,40,5127,5,13,0,1,0,0,0,0,0,0,0,0,0
9657,0,278.83,0,0,90,4600,5,17,0,1,0,0,0,0,0,0,0,0,0
9658,0,279.16,0,0,90,3578,5,19,0,1,0,0,0,0,0,0,0,0,0
9659,0,277.39,0,0,90,2977,5,22,0,1,0,0,0,0,0,0,0,0,0
9660,0,274.58,0,0,1,822,6,1,1,0,0,0,0,0,0,0,0,0,0
9661,0,273.85,0,0,64,859,2,4,0,0,0,0,0,0,0,0,1,0,0
9662,0,273.85,0,0,64,859,2,4,0,0,0,0,0,1,0,0,0,0,0
9663,0,271.29,0,0,64,6621,2,7,0,1,0,0,0,0,0,0,0,0,0
9664,0,271.19,0,0,64,5817,2,8,0,1,0,0,0,0,0,0,0,0,0
9665,0,271.49,1,0,64,5354,2,9,0,0,0,0,0,0,1,0,0,0,0
9666,0,272.64,0,0,64,4453,2,10,0,1,0,0,0,0,0,0,0,0,0
9667,0,274.21,1,0,64,4748,2,11,0,0,0,0,0,0,1,0,0,0,0
9668,0,275.76,0,0,1,4935,2,12,1,0,0,0,0,0,0,0,0,0,0
9669,0,276.58,0,0,64,5166,2,14,0,1,0,0,0,0,0,0,0,0,0
9670,0,277.01,0,0,64,6043,2,15,0,1,0,0,0,0,0,0,0,0,0
9671,0,276.19,0,0,64,6934,2,16,0,1,0,0,0,0,0,0,0,0,0
9672,0,275.03,0,0,64,6617,2,17,0,1,0,0,0,0,0,0,0,0,0
9673,0,274.38,0,0,64,4818,2,18,0,1,0,0,0,0,0,0,0,0,0
9674,0,272.55,0,0,64,3178,2,19,0,1,0,0,0,0,0,0,0,0,0
9675,0,272.77,0,0,64,2739,2,20,0,1,0,0,0,0,0,0,0,0,0
9676,0,272.65,0,0,64,2431,2,21,0,1,0,0,0,0,0,0,0,0,0
9677,0,272.14,0,0,64,1611,2,22,0,1,0,0,0,0,0,0,0,0,0
9678,0,271.92,0,0,64,1095,2,23,0,1,0,0,0,0,0,0,0,0,0
9679,0,271.39,0,0,64,574,3,0,0,1,0,0,0,0,0,0,0,0,0
9680,0,270.99,0,0,64,369,3,1,0,0,0,0,0,1,0,0,0,0,0
9681,0,270.65,0,0,64,263,3,2,0,0,0,0,0,1,0,0,0,0,0
9682,0,270.5,0,0,20,346,3,3,0,0,0,0,0,1,0,0,0,0,0
9683,0,269.33,0,0,75,2874,3,5,0,0,0,0,0,1,0,0,0,0,0
9684,0,268.21,0,0,64,5930,3,6,0,0,0,1,0,0,0,0,0,0,0
9685,0,268.21,0,0,64,5930,3,6,0,0,0,0,0,1,0,0,0,0,0
9686,0,269.72,0,0,64,7110,3,7,0,0,0,0,0,1,0,0,0,0,0
9687,0,270.29,0,0,90,6010,3,8,0,0,0,0,0,1,0,0,0,0,0
9688,0,272.76,0,0,90,4637,3,10,0,0,0,0,0,1,0,0,0,0,0
9689,0,274.82,0,0,40,4997,3,11,0,1,0,0,0,0,0,0,0,0,0
9690,0,275.18,0,0,90,5397,3,12,0,1,0,0,0,0,0,0,0,0,0
9691,0,275.5,0,0,90,5830,3,14,0,1,0,0,0,0,0,0,0,0,0
9692,0,274.83,0,0,75,7057,3,16,0,1,0,0,0,0,0,0,0,0,0
9693,0,271.58,0,0,64,5773,3,18,0,1,0,0,0,0,0,0,0,0,0
9694,0,270.71,0,0,64,3026,3,20,0,1,0,0,0,0,0,0,0,0,0
9695,0,270.56,0,0,64,2744,3,21,0,0,0,0,0,1,0,0,0,0,0
9696,0,270.07,0,0,64,2006,3,22,0,0,0,0,0,1,0,0,0,0,0
9697,0,269.72,0,0,64,1291,3,23,0,0,0,0,0,1,0,0,0,0,0
9698,0,269.47,0,0,64,643,4,0,0,0,0,0,0,1,0,0,0,0,0
9699,0,268.9,0,0,64,409,4,1,0,0,0,0,0,1,0,0,0,0,0
9700,0,268.43,0,0,64,317,4,2,0,0,0,0,0,1,0,0,0,0,0
9701,0,268.27,0,0,64,376,4,3,0,0,0,0,0,1,0,0,0,0,0
9702,0,268.34,0,0,64,766,4,4,0,0,0,0,0,1,0,0,0,0,0
9703,0,268.6,0,0,64,2643,4,5,0,0,0,0,0,1,0,0,0,0,0
9704,0,268.77,0,0,64,5638,4,6,0,0,0,0,0,1,0,0,0,0,0
9705,0,269.95,0,0,64,6703,4,7,0,0,0,0,0,1,0,0,0,0,0
9706,0,270.56,0,0,64,5722,4,8,0,0,0,0,0,1,0,0,0,0,0
9707,0,272.11,0,0,64,5285,4,9,0,0,0,0,0,1,0,0,0,0,0
9708,0,273.66,0,0,64,4921,4,10,0,1,0,0,0,0,0,0,0,0,0
9709,0,274.92,0,0,64,5449,4,11,0,1,0,0,0,0,0,0,0,0,0
9710,0,276.0,0,0,64,5542,4,12,0,0,0,0,0,0,1,0,0,0,0
9711,0,277.12,0,0,64,5559,4,13,0,1,0,0,0,0,0,0,0,0,0
9712,0,277.81,0,0,64,5837,4,14,0,1,0,0,0,0,0,0,0,0,0
9713,0,278.24,0,0,64,6311,4,15,0,1,0,0,0,0,0,0,0,0,0
9714,0,278.44,1,0,64,6662,4,16,0,0,0,0,0,0,1,0,0,0,0
9715,0,279.44,0,0,64,6245,4,17,0,1,0,0,0,0,0,0,0,0,0
9716,0,278.96,0,0,64,3579,4,19,0,1,0,0,0,0,0,0,0,0,0
9717,0,279.48,0,0,64,2909,4,20,0,1,0,0,0,0,0,0,0,0,0
9718,0,279.05,0,0,64,2937,4,21,0,0,0,0,0,0,1,0,0,0,0
9719,0,278.84,0,0,64,2681,4,22,0,0,1,0,0,0,0,0,0,0,0
9720,0,278.92,0,0,64,1733,4,23,0,0,0,0,0,0,1,0,0,0,0
9721,0,279.39,0,0,64,1038,5,0,0,0,0,0,0,0,1,0,0,0,0
9722,0,279.07,0,0,64,670,5,1,0,1,0,0,0,0,0,0,0,0,0
9723,0,278.84,0,0,64,509,5,2,0,1,0,0,0,0,0,0,0,0,0
9724,0,278.26,0,0,64,373,5,4,0,1,0,0,0,0,0,0,0,0,0
9725,0,278.51,0,0,64,753,5,5,0,1,0,0,0,0,0,0,0,0,0
9726,0,278.75,0,0,64,1351,5,6,0,1,0,0,0,0,0,0,0,0,0
9727,0,279.43,0,0,64,2090,5,7,0,1,0,0,0,0,0,0,0,0,0
9728,0,279.04,0,0,64,3379,5,8,0,1,0,0,0,0,0,0,0,0,0
9729,0,279.04,0,0,64,4444,5,9,0,1,0,0,0,0,0,0,0,0,0
9730,0,279.3,0,0,90,4276,5,10,0,1,0,0,0,0,0,0,0,0,0
9731,0,278.69,0,0,64,4054,5,11,0,1,0,0,0,0,0,0,0,0,0
9732,0,279.01,0,0,64,4537,5,12,0,1,0,0,0,0,0,0,0,0,0
9733,0,278.6,0,0,64,4322,5,13,0,1,0,0,0,0,0,0,0,0,0
9734,0,277.37,0,0,64,4428,5,14,0,1,0,0,0,0,0,0,0,0,0
9735,0,277.11,0,0,64,4251,5,15,0,1,0,0,0,0,0,0,0,0,0
9736,0,277.11,0,0,64,4264,5,16,0,1,0,0,0,0,0,0,0,0,0
9737,0,277.1,0,0,64,4184,5,17,0,1,0,0,0,0,0,0,0,0,0
9738,0,276.17,0,0,64,3727,5,18,0,1,0,0,0,0,0,0,0,0,0
9739,0,276.04,0,0,64,3429,5,19,0,1,0,0,0,0,0,0,0,0,0
9740,0,275.52,0,0,64,2661,5,20,0,1,0,0,0,0,0,0,0,0,0
9741,0,275.25,0,0,64,2600,5,21,0,1,0,0,0,0,0,0,0,0,0
9742,0,275.68,0,0,64,2940,5,22,0,1,0,0,0,0,0,0,0,0,0
9743,0,275.68,0,0,64,1871,5,23,0,1,0,0,0,0,0,0,0,0,0
9744,0,276.04,0,0,64,1221,6,0,0,1,0,0,0,0,0,0,0,0,0
9745,0,275.9,0,0,64,752,6,1,0,1,0,0,0,0,0,0,0,0,0
9746,0,275.89,0,0,64,585,6,2,0,1,0,0,0,0,0,0,0,0,0
9747,0,276.03,0,0,64,300,6,3,0,1,0,0,0,0,0,0,0,0,0
9748,0,275.82,0,0,64,260,6,4,0,1,0,0,0,0,0,0,0,0,0
9749,0,275.13,0,0,64,465,6,5,0,1,0,0,0,0,0,0,0,0,0
9750,0,274.44,0,0,64,768,6,6,0,1,0,0,0,0,0,0,0,0,0
9751,0,273.27,0,0,64,1108,6,7,0,1,0,0,0,0,0,0,0,0,0
9752,0,273.08,0,0,64,1842,6,8,0,1,0,0,0,0,0,0,0,0,0
9753,0,274.39,0,0,64,2567,6,9,0,1,0,0,0,0,0,0,0,0,0
9754,0,275.44,0,0,64,3273,6,10,0,1,0,0,0,0,0,0,0,0,0
9755,0,276.7,0,0,64,3407,6,11,0,1,0,0,0,0,0,0,0,0,0
9756,0,277.44,0,0,64,3903,6,12,0,1,0,0,0,0,0,0,0,0,0
9757,0,277.64,0,0,64,4099,6,13,0,1,0,0,0,0,0,0,0,0,0
9758,0,277.54,0,0,64,4319,6,14,0,1,0,0,0,0,0,0,0,0,0
9759,0,276.6,0,0,64,4200,6,15,0,1,0,0,0,0,0,0,0,0,0
9760,0,276.4,0,0,64,4170,6,16,0,1,0,0,0,0,0,0,0,0,0
9761,0,276.08,0,0,64,3656,6,17,0,1,0,0,0,0,0,0,0,0,0
9762,0,276.08,0,0,64,3510,6,18,0,1,0,0,0,0,0,0,0,0,0
9763,0,276.17,0,0,64,2844,6,19,0,1,0,0,0,0,0,0,0,0,0
9764,0,276.17,0,0,90,2391,6,20,0,1,0,0,0,0,0,0,0,0,0
9765,0,275.97,0,0,64,1895,6,21,0,1,0,0,0,0,0,0,0,0,0
9766,0,275.87,0,0,64,1450,6,22,0,1,0,0,0,0,0,0,0,0,0
9767,0,275.91,0,0,64,925,6,23,0,1,0,0,0,0,0,0,0,0,0
9768,1,275.44,0,0,64,514,0,0,0,1,0,0,0,0,0,0,0,0,0
9769,0,275.55,0,0,64,286,0,1,0,0,0,0,0,0,1,0,0,0,0
9770,0,274.91,0,0,64,215,0,2,0,1,0,0,0,0,0,0,0,0,0
9771,0,273.9,0,0,64,305,0,3,0,0,0,0,0,0,0,0,1,0,0
9772,0,271.36,0,0,64,783,0,4,0,1,0,0,0,0,0,0,0,0,0
9773,0,270.48,0,0,64,2576,0,5,0,1,0,0,0,0,0,0,0,0,0
9774,0,269.56,0,0,64,5669,0,6,0,1,0,0,0,0,0,0,0,0,0
9775,0,268.54,0,0,64,6170,0,7,0,1,0,0,0,0,0,0,0,0,0
9776,0,267.41,0,0,64,5510,0,8,0,1,0,0,0,0,0,0,0,0,0
9777,0,266.85,0,0,64,4653,0,9,0,1,0,0,0,0,0,0,0,0,0
9778,0,267.11,0,0,64,4167,0,10,0,1,0,0,0,0,0,0,0,0,0
9779,0,268.15,0,0,40,4200,0,11,0,1,0,0,0,0,0,0,0,0,0
9780,0,269.27,0,0,64,4678,0,13,0,1,0,0,0,0,0,0,0,0,0
9781,0,269.71,0,0,64,4971,0,14,0,1,0,0,0,0,0,0,0,0,0
9782,0,269.2,0,0,64,5101,0,15,0,1,0,0,0,0,0,0,0,0,0
9783,0,268.68,0,0,64,5476,0,16,0,1,0,0,0,0,0,0,0,0,0
9784,0,267.63,0,0,64,5346,0,17,0,1,0,0,0,0,0,0,0,0,0
9785,0,266.68,0,0,64,3982,0,18,0,1,0,0,0,0,0,0,0,0,0
9786,0,265.77,0,0,64,2679,0,19,0,1,0,0,0,0,0,0,0,0,0
9787,0,265.14,0,0,64,2301,0,20,0,1,0,0,0,0,0,0,0,0,0
9788,0,264.93,0,0,64,1991,0,21,0,1,0,0,0,0,0,0,0,0,0
9789,0,264.44,0,0,64,1369,0,22,0,1,0,0,0,0,0,0,0,0,0
9790,0,264.17,0,0,64,913,0,23,0,1,0,0,0,0,0,0,0,0,0
9791,0,263.16,0,0,64,488,1,0,0,1,0,0,0,0,0,0,0,0,0
9792,0,263.21,0,0,75,322,1,1,0,1,0,0,0,0,0,0,0,0,0
9793,0,262.63,0,0,64,206,1,2,0,1,0,0,0,0,0,0,0,0,0
9794,0,262.52,0,0,64,324,1,3,0,1,0,0,0,0,0,0,0,0,0
9795,0,262.19,0,0,64,825,1,4,0,1,0,0,0,0,0,0,0,0,0
9796,0,261.76,0,0,64,2760,1,5,0,1,0,0,0,0,0,0,0,0,0
9797,0,261.24,0,0,64,5908,1,6,0,1,0,0,0,0,0,0,0,0,0
9798,0,261.5,0,0,64,6874,1,7,0,1,0,0,0,0,0,0,0,0,0
9799,0,262.21,0,0,64,6158,1,8,0,1,0,0,0,0,0,0,0,0,0
9800,0,263.04,0,0,64,5237,1,9,0,1,0,0,0,0,0,0,0,0,0
9801,0,265.42,0,0,64,4395,1,10,0,1,0,0,0,0,0,0,0,0,0
9802,0,266.91,0,0,64,4657,1,11,0,1,0,0,0,0,0,0,0,0,0
9803,0,268.41,0,0,64,5028,1,12,0,1,0,0,0,0,0,0,0,0,0
9804,0,269.63,0,0,64,5024,1,13,0,1,0,0,0,0,0,0,0,0,0
9805,0,270.6,0,0,64,5298,1,14,0,1,0,0,0,0,0,0,0,0,0
9806,0,271.03,0,0,64,5891,1,15,0,1,0,0,0,0,0,0,0,0,0
9807,0,270.77,0,0,64,6753,1,16,0,1,0,0,0,0,0,0,0,0,0
9808,0,269.88,0,0,64,6562,1,17,0,1,0,0,0,0,0,0,0,0,0
9809,0,269.1,0,0,64,4622,1,18,0,1,0,0,0,0,0,0,0,0,0
9810,0,268.13,0,0,64,3190,1,19,0,1,0,0,0,0,0,0,0,0,0
9811,0,267.95,0,0,64,2981,1,20,0,1,0,0,0,0,0,0,0,0,0
9812,0,267.69,0,0,64,2411,1,21,0,1,0,0,0,0,0,0,0,0,0
9813,0,267.67,0,0,64,1854,1,22,0,1,0,0,0,0,0,0,0,0,0
9814,0,267.89,0,0,64,975,1,23,0,1,0,0,0,0,0,0,0,0,0
9815,0,267.69,0,0,64,548,2,0,0,1,0,0,0,0,0,0,0,0,0
9816,0,267.84,0,0,64,343,2,1,0,1,0,0,0,0,0,0,0,0,0
9817,0,268.15,0,0,64,259,2,2,0,1,0,0,0,0,0,0,0,0,0
9818,0,268.37,0,0,64,386,2,3,0,1,0,0,0,0,0,0,0,0,0
9819,0,268.15,0,0,64,828,2,4,0,1,0,0,0,0,0,0,0,0,0
9820,0,268.36,0,0,64,2786,2,5,0,1,0,0,0,0,0,0,0,0,0
9821,0,269.34,0,0,64,5755,2,6,0,1,0,0,0,0,0,0,0,0,0
9822,0,269.49,0,0,64,7020,2,7,0,1,0,0,0,0,0,0,0,0,0
9823,0,269.66,0,0,64,6194,2,8,0,1,0,0,0,0,0,0,0,0,0
9824,0,271.49,0,0,64,5375,2,9,0,1,0,0,0,0,0,0,0,0,0
9825,0,274.24,0,0,64,4445,2,10,0,1,0,0,0,0,0,0,0,0,0
9826,0,276.58,0,0,64,4904,2,11,0,1,0,0,0,0,0,0,0,0,0
9827,0,279.13,0,0,64,5045,2,12,0,1,0,0,0,0,0,0,0,0,0
9828,0,280.87,0,0,64,5039,2,13,0,1,0,0,0,0,0,0,0,0,0
9829,0,282.36,0,0,64,5276,2,14,0,1,0,0,0,0,0,0,0,0,0
9830,0,283.13,0,0,64,6119,2,15,0,1,0,0,0,0,0,0,0,0,0
9831,0,283.31,0,0,64,6846,2,16,0,1,0,0,0,0,0,0,0,0,0
9832,0,281.91,0,0,64,6363,2,17,0,1,0,0,0,0,0,0,0,0,0
9833,0,280.61,0,0,64,4816,2,18,0,1,0,0,0,0,0,0,0,0,0
9834,0,279.83,0,0,64,3339,2,19,0,1,0,0,0,0,0,0,0,0,0
9835,0,279.03,0,0,64,2846,2,20,0,1,0,0,0,0,0,0,0,0,0
9836,0,278.04,0,0,64,3975,2,21,0,1,0,0,0,0,0,0,0,0,0
9837,0,277.2,0,0,64,2288,2,22,0,1,0,0,0,0,0,0,0,0,0
9838,0,276.68,0,0,64,1139,2,23,0,1,0,0,0,0,0,0,0,0,0
9839,0,276.05,0,0,64,630,3,0,0,1,0,0,0,0,0,0,0,0,0
9840,0,275.26,0,0,64,375,3,1,0,1,0,0,0,0,0,0,0,0,0
9841,0,275.55,0,0,75,255,3,2,0,1,0,0,0,0,0,0,0,0,0
9842,0,276.15,0,0,1,351,3,3,1,0,0,0,0,0,0,0,0,0,0
9843,0,275.89,0,0,75,839,3,4,0,1,0,0,0,0,0,0,0,0,0
9844,0,275.39,0,0,75,2932,3,5,0,1,0,0,0,0,0,0,0,0,0
9845,0,275.15,0,0,1,5933,3,6,1,0,0,0,0,0,0,0,0,0,0
9846,0,275.16,0,0,75,6866,3,7,0,1,0,0,0,0,0,0,0,0,0
9847,0,275.86,0,0,64,5395,3,9,0,1,0,0,0,0,0,0,0,0,0
9848,0,276.8,0,0,64,4547,3,10,0,1,0,0,0,0,0,0,0,0,0
9849,0,278.21,0,0,64,4907,3,11,0,1,0,0,0,0,0,0,0,0,0
9850,0,279.27,0,0,64,5117,3,12,0,1,0,0,0,0,0,0,0,0,0
9851,0,281.18,0,0,64,5186,3,13,0,1,0,0,0,0,0,0,0,0,0
9852,0,283.01,0,0,64,5550,3,14,0,1,0,0,0,0,0,0,0,0,0
9853,0,283.98,0,0,64,6224,3,15,0,1,0,0,0,0,0,0,0,0,0
9854,0,284.29,0,0,64,6673,3,16,0,1,0,0,0,0,0,0,0,0,0
9855,0,281.78,0,0,64,6415,3,17,0,1,0,0,0,0,0,0,0,0,0
9856,0,279.91,0,0,64,4732,3,18,0,1,0,0,0,0,0,0,0,0,0
9857,0,278.58,0,0,64,3525,3,19,0,1,0,0,0,0,0,0,0,0,0
9858,0,277.26,0,0,64,3232,3,20,0,1,0,0,0,0,0,0,0,0,0
9859,0,276.73,0,0,64,2676,3,21,0,1,0,0,0,0,0,0,0,0,0
9860,0,275.5,0,0,64,2384,3,22,0,1,0,0,0,0,0,0,0,0,0
9861,0,273.6,0,0,64,1247,3,23,0,0,0,0,0,1,0,0,0,0,0
9862,0,273.47,0,0,64,653,4,0,0,1,0,0,0,0,0,0,0,0,0
9863,0,273.14,0,0,64,411,4,1,0,1,0,0,0,0,0,0,0,0,0
9864,0,273.41,0,0,64,315,4,2,0,0,0,1,0,0,0,0,0,0,0
9865,0,273.24,0,0,64,392,4,3,0,0,0,0,0,1,0,0,0,0,0
9866,0,273.01,0,0,64,787,4,4,0,0,0,0,0,1,0,0,0,0,0
9867,0,271.52,0,0,64,2605,4,5,0,0,0,0,0,1,0,0,0,0,0
9868,0,271.62,0,0,64,5776,4,6,0,0,0,0,0,1,0,0,0,0,0
9869,0,271.36,0,0,64,6789,4,7,0,0,0,0,0,1,0,0,0,0,0
9870,0,271.36,0,0,64,6789,4,7,0,0,0,1,0,0,0,0,0,0,0
9871,0,272.14,0,0,64,5931,4,8,0,0,0,0,0,1,0,0,0,0,0
9872,0,272.14,0,0,64,5931,4,8,0,0,0,1,0,0,0,0,0,0,0
9873,0,274.67,0,0,64,5297,4,9,0,0,0,0,0,1,0,0,0,0,0
9874,0,277.04,0,0,64,4926,4,10,0,1,0,0,0,0,0,0,0,0,0
9875,0,280.02,0,0,64,5228,4,11,0,1,0,0,0,0,0,0,0,0,0
9876,0,282.47,0,0,64,5501,4,12,0,1,0,0,0,0,0,0,0,0,0
9877,0,284.65,0,0,64,5382,4,13,0,1,0,0,0,0,0,0,0,0,0
9878,0,285.47,0,0,64,5715,4,14,0,1,0,0,0,0,0,0,0,0,0
9879,0,285.12,0,0,1,6300,4,15,1,0,0,0,0,0,0,0,0,0,0
9880,0,283.46,0,0,1,6753,4,16,1,0,0,0,0,0,0,0,0,0,0
9881,0,282.13,0,0,1,6125,4,17,1,0,0,0,0,0,0,0,0,0,0
9882,0,281.81,0,0,1,5231,4,18,1,0,0,0,0,0,0,0,0,0,0
9883,0,281.15,0,0,1,3659,4,19,1,0,0,0,0,0,0,0,0,0,0
9884,0,281.15,0,0,1,2827,4,20,1,0,0,0,0,0,0,0,0,0,0
9885,0,281.14,0,0,1,3862,4,21,1,0,0,0,0,0,0,0,0,0,0
9886,0,280.39,0,0,1,3285,4,22,1,0,0,0,0,0,0,0,0,0,0
9887,0,280.39,0,0,1,1898,4,23,1,0,0,0,0,0,0,0,0,0,0
9888,0,279.65,0,0,1,1106,5,0,1,0,0,0,0,0,0,0,0,0,0
9889,0,279.16,0,0,1,723,5,1,1,0,0,0,0,0,0,0,0,0,0
9890,0,278.9,0,0,40,550,5,2,0,1,0,0,0,0,0,0,0,0,0
